  1.5329999999999963e+01,                      577,   0.0000000000000000e+00,  6.9278870742943101e-310,  6.9278870742943101e-310,  1.9199944350914183e-316,  1.9199944350914183e-316,  5.3754342267527624e-321,  3.1620201333839779e-322,  1.9199999686266517e-316,  1.9199849490310181e-316,  1.9199912730712849e-316,  1.9200039211518184e-316,   4.6299999999999999e+00,  1.2845706791872410e-322,  5.6916362400911602e-321,  3.1620201333839779e-322,  1.9200031306467851e-316,  1.9200039211518184e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,   4.7299999999999995e+00,   2.2298242394732698e-03,   1.3265614500863540e-03,   9.4792244227379918e-02,  -9.9999985314644432e-03,   1.9736979817430385e-07,  -2.0431026740088944e-07,  -1.9486798389880766e-07,  -9.9999965771142198e-03,   3.3939132803066892e-07,   2.0136378473188582e-07,  -3.3795486655549135e-07,  -9.9999968096380967e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.2719935618078578e-07,   1.0414933945070192e-06,  -3.9961099242255384e-07,  -1.0420984381232206e-06,   1.3361302057588631e-07,   5.8394154835951972e-09,   1.8220118087543457e-07,   9.9619076218205029e-08,   3.3739774754743012e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -2.3944637119339689e-04,   1.5609254020522624e-04,   7.4762629062637349e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  1.5429999999999962e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   2.1101232505253125e-03,   1.5151616307585733e-03,   9.5023295429919885e-02,  -9.9999986767475742e-03,  -1.2881190854787058e-07,   2.8388300965203986e-07,   1.3153218990339210e-07,  -9.9999956535514987e-03,   1.4924868632263484e-07,  -2.8723534479667712e-07,  -1.4797195017318584e-07,  -9.9999959191777975e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.2226497425083698e-07,   3.0809662717693354e-07,  -1.1986139985543695e-07,  -3.0963407027256471e-07,   1.2991714826761695e-07,  -1.7724355966230682e-07,  -1.4827882855095532e-07,   2.7609075164255983e-07,   4.7489702635085059e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -2.4180676924816642e-04,   1.5805293006578429e-04,   6.1528505958632410e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  1.5529999999999962e+01,                      577,   0.0000000000000000e+00,  6.9278870742342317e-310,  1.9224876879665916e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,   2.5300000000000007e+00,  1.2845706791872410e-322,  3.1620201333839779e-322,  3.1620201333839779e-322,  1.9181960361405562e-316,  1.9221224746411857e-316,  1.9206149815425949e-316,  1.9182063127059897e-316,   2.6300000000000008e+00,  1.2845706791872410e-322,  6.3240402667679558e-322,  3.1620201333839779e-322,  1.9181991981606895e-316,  1.9181999886657229e-316,   0.0000000000000000e+00,   2.0404563860355824e-03,   1.2053921886394712e-03,   9.4955915903307875e-02,  -9.9999988427003205e-03,   4.1975334140758149e-07,  -2.0140914685774858e-07,  -4.1736853189414355e-07,  -9.9999964511885055e-03,  -2.4139549893585145e-07,   1.9870050887312626e-07,   2.4250415549932861e-07,  -9.9999966052806959e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0775228508172506e-07,  -6.9716750955871104e-08,  -8.8315959536637768e-08,   6.8736951797560052e-08,   1.1444848220645080e-07,   6.5484884806825669e-07,  -1.4757631033644732e-07,  -5.5148207406075060e-07,   3.7903016577124150e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -2.4443041497331343e-04,   1.6016793775028095e-04,   4.7131964751715276e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  1.5629999999999962e+01,                      577,   0.0000000000000000e+00,  6.9278870742389747e-310,  6.9278870742389747e-310,  1.9236426158203101e-316,  1.9236552639008436e-316,   1.4629999999999965e+01,  1.2845706791872410e-322,  1.5810100666919889e-320,  3.1620201333839779e-322,  1.9236544733958102e-316,  1.9236552639008436e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.4729999999999965e+01,  1.2845706791872410e-322,  1.6126302680258287e-320,  3.1620201333839779e-322,  1.9236576354159436e-316,  1.9236489398605768e-316,  1.9236521018807102e-316,   2.2645899146182145e-03,   1.4218466356730442e-03,   9.4862499690483409e-02,  -9.9999988772525045e-03,   2.2085764644868835e-07,   1.4141329761472727e-07,  -2.1839993412899472e-07,  -9.9999958076695070e-03,  -6.3597683112153763e-07,  -1.4443703534906273e-07,   6.3705441937084092e-07,  -9.9999960425787120e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.1481166517827231e-07,  -1.1300174637381491e-07,   2.4788838847377815e-07,   1.1147781134258818e-07,   1.2220072766684261e-07,  -1.1210361983224775e-06,  -5.1268594977173250e-07,   1.2159956092415750e-06,   4.6643133276472499e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -2.4715241330454857e-04,   1.6239349245796169e-04,   3.1449178149411364e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  1.5929999999999961e+01,                      577,   0.0000000000000000e+00,  6.9278870742476703e-310,  6.9278870742476703e-310,  1.6785025144569390e+243,  7.9544568980440694e-322,  6.9278870742128880e-310,  6.9278870742128880e-310,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00,   2.9999999999999999e-01,   2.9999999999999999e-01,   2.9999999999999999e-01,  5.2635442471208903e-315,   7.8125000000000000e-03,   0.0000000000000000e+00,   2.3599864012970903e-03,   1.4296938936428473e-03,   9.5035187365983612e-02,  -9.9999983439769419e-03,  -3.0659691072064776e-07,  -3.7997801335071541e-07,   3.0931785073533461e-07,  -9.9999954417583810e-03,  -3.5356216437958158e-07,   3.7606849264177795e-07,   3.5510790063871670e-07,  -9.9999960087384585e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.4531025470154486e-07,  -4.1151975103997018e-07,  -1.4630989501165621e-07,   4.0996009779647427e-07,   1.5299755896733022e-07,   1.3778636376865483e-07,  -1.1222445441225765e-07,  -4.0608770985404596e-08,   4.6312823253489483e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -5.4157808220906987e-04,   1.7894659088750993e-04,  -7.9821645031801118e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  1.6029999999999962e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   2.3775730975210850e-03,   1.4041502624342990e-03,   9.5082307104313341e-02,  -9.9999982738867670e-03,  -1.2919579039474800e-07,  -4.0934768936773674e-07,   1.3163746566613889e-07,  -9.9999955816385648e-03,   5.0643809792365719e-07,   4.0540570993984830e-07,  -5.0489193505397431e-07,  -9.9999963242236346e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.5244076032286928e-07,   6.1565978063218060e-07,  -5.8195509909410278e-07,  -6.1707095722253079e-07,   1.5959416130455043e-07,  -2.2876663923146535e-07,   3.3453743104833199e-07,   3.1978494693352191e-07,   4.3925144135129142e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -4.4946002569178035e-04,   1.6783845727202161e-04,  -1.0708648667786176e-04,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  1.6129999999999963e+01,                      577,   0.0000000000000000e+00,  6.9278870742294886e-310,  1.9296172528623391e-316,   9.5093235994397160e-02,  1.5859507231504014e-321,  6.9278870742128880e-310,  6.9278870742128880e-310,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00,   2.9999999999999999e-01,   2.9999999999999999e-01,   2.9999999999999999e-01,  5.2635442471208903e-315,   7.8125000000000000e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.4510646376038494e-01,  9.4860604001519336e-322,   2.1750600943041161e-03,   1.4522363056177115e-03,   9.5093235994397160e-02,  -9.9999983667981227e-03,  -9.5865851406601552e-08,  -1.2422176276565973e-07,   9.8821498321397826e-08,  -9.9999956258222007e-03,  -3.0234764091854505e-07,   1.2057945146268778e-07,   3.0393948904385911e-07,  -9.9999959645372481e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.3183755824987885e-07,  -1.1319159360197650e-07,   7.5910304998081038e-08,   1.1184578214854055e-07,   1.3948154841872402e-07,   6.2838969023061517e-07,  -3.3555988913715146e-07,  -5.2258355090309946e-07,   4.3758772555532129e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -3.5660906240280994e-04,   1.5645568012431598e-04,  -1.3781784213245715e-04,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  2.1330000000000037e+01,                      577,   0.0000000000000000e+00,  6.9278870742342317e-310,  6.9278870742342317e-310,  2.1219957904712067e-314,  1.1949010671949243e+190,  2.8713502169287330e+161,  6.6450956699608059e-310,  3.1620201333839779e-322,  1.9021527364887992e-321,  6.9278870742128880e-310,  1.9897762669100360e-316,   9.4648641974134834e-02,  1.7440517298196003e-321,  6.9278870742128880e-310,  6.9278870742128880e-310,  6.3240402667679558e-322,  3.1620201333839779e-322,  1.9907999709282190e-316,  1.9908007614332524e-316,   0.0000000000000000e+00,   1.9806764263245605e-03,   1.4961300523581758e-03,   9.4648641974134834e-02,  -9.9999985266260825e-03,  -9.9082961603626971e-08,   3.4003879703403415e-07,   1.0145990799589024e-07,  -9.9999959710117652e-03,   8.1180965915989525e-07,  -3.4347451858471751e-07,  -8.1045475843649271e-07,  -9.9999964962247702e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.3763247368144298e-07,   1.0675573828376338e-06,   5.2706153038241039e-07,  -1.0692130897116468e-06,   1.4420321392906464e-07,  -3.9354874889289209e-07,  -7.6835421814967524e-07,   4.9016796635948082e-07,   3.4604122932146738e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.1154441634433712e-05,   5.3953446068571630e-05,   1.2108168717848329e-04,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  2.1430000000000039e+01,                      577,   0.0000000000000000e+00,  6.9278870742310696e-310,  6.9278870742310696e-310,  6.9278870742302791e-310,  1.9932576510768917e-316,   0.0000000000000000e+00,  1.9931098266356560e-316,  4.4561912666583069e-313,  1.9268560187808615e-315,  1.9932153590576077e-316,  1.5069002198158020e-321,  1.9930465862329883e-316,  6.9278870742128880e-310,   9.9991226196289051e-01,  1.1949010671949243e+190,  2.8713502169287330e+161,  6.6450956699608059e-310,   0.0000000000000000e+00,  1.1906982064774042e-321,  6.9278870742128880e-310,   1.8683426576726798e-03,   9.5316704876910636e-04,   9.6288108640273512e-02,  -9.9999990285420427e-03,   7.3784775855296129e-07,  -1.0124354079503837e-06,  -7.4218670157863807e-07,  -9.9999887800758282e-03,   8.6919994466974934e-06,   1.0117806927379203e-06,  -8.6916162919204832e-06,  -9.9999882407841023e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   4.8750737419030081e-08,   4.7867122011014296e-06,  -1.8196700465316452e-06,  -4.7838241396123060e-06,   4.5279135071380477e-08,   3.9924760292836507e-08,   2.0145974149841340e-06,   6.9623661043076181e-08,  -5.4745486336966526e-09,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.1185259100230531e-05,   5.3935802066527735e-05,   1.2271160451495099e-04,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
  2.1530000000000040e+01,                      577,   0.0000000000000000e+00,  6.9278870742294886e-310,  6.9278870742294886e-310,  1.7743462542125188e-316,  2.5952066808389995e-316,  1.8986507991910764e-316,  1.9930398669402049e-316,  4.2315742023859404e-314,  1.9506079282652919e-316,  1.9506079282652919e-316,  8.3444514514506588e-309,                     -nan,   0.0000000000000000e+00,  2.5937489895575095e-316,  2.5937489895575095e-316,   0.0000000000000000e+00,  6.3452648847245427e-314,  1.7712277118559689e-316,  3.9525251667299724e-323,  2.6124942354132431e-316,   2.0587600631329171e-03,   1.3246033695215407e-03,   1.1068486510802281e-01,  -9.9999851551542743e-03,   2.4552188586593023e-06,  -3.2780865789863650e-06,  -2.5286839168084410e-06,  -9.9998789703650663e-03,   4.4007857058414819e-06,   3.2431015547639964e-06,  -4.4124867003736281e-06,  -9.9998700456178299e-03,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -2.5941754090796262e-07,  -2.8505836820222992e-05,   1.3158729953291828e-06,   2.8533883133457279e-05,  -2.8583036421346904e-07,   6.3329035471337611e-07,   5.0024768503259252e-07,  -8.1879107408922658e-08,  -3.7692014952963499e-08,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0701665451825471e-05,   5.4957715717230520e-05,   1.2526808214883268e-04,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,   1.7455636629349300e-01,   1.6411651454962004e-01,  -3.0379170950871892e-01,  -1.9969717916151559e-02,   8.0618678107841762e-03,  -1.0218585887341518e-02
