  5.1930000000000000e+01,                      219,   0.0000000000000000e+00,  -1.8057276270357623e+00,  -2.8170096008728590e-01,   1.0203940743777684e+00,   6.6569212039618619e-01,  -7.0277613007677908e-01,   1.9358977956047724e-01,  -1.5963304509517889e-01,  7.0620107071128755e-316,  7.0620130786279755e-316,  7.0620178216581756e-316,  3.6284181030581146e-320,  2.3715151000379834e-322,  7.0620194026682423e-316,  7.0620154501430756e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  3.6521332540584945e-320,  2.3715151000379834e-322,  7.0620217741833423e-316,   1.2346200942993164e+01,   8.9080924987792969e+01,   1.0432300029481407e+00,  -8.5165890330230809e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2030000000000001e+01,                      219,   0.0000000000000000e+00,  -1.8126909534332181e+00,  -2.9568417830328858e-01,   1.0175161342604717e+00,   6.6962458647861967e-01,  -7.0530994749366593e-01,   1.8197232512837891e-01,  -1.4500642757165152e-01,  7.0623948925590816e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  7.4465574141192679e-320,  2.3715151000379834e-322,  7.0624012165993484e-316,  7.0623166325607804e-316,  7.0623901495288816e-316,  7.0624186077100820e-316,  7.4702725651196477e-320,  2.3715151000379834e-322,  7.0624035881144484e-316,   3.8263339996337891e+01,   9.3351692199707031e+01,   1.5049903922008738e+00,  -1.4644800151874904e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2130000000000003e+01,                      219,   0.0000000000000000e+00,  -1.8131138765895936e+00,  -3.0604005908808513e-01,   1.0150656046206807e+00,   6.7257040976050297e-01,  -7.0839479296196184e-01,   1.7033944036704210e-01,  -1.2965468088081020e-01,  2.3715151000379834e-322,  7.0705307703622786e-316,  7.0705315608673120e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  1.0932684611175104e-319,  2.3715151000379834e-322,  7.0705355133924787e-316,  7.0705363038975120e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  1.0956399762175483e-319,   6.1775093078613281e+01,   9.6413261413574219e+01,   2.8956967512818039e+00,  -5.4650413631510730e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2200000000000003e+01,                      219,   0.0000000000000000e+00,  -1.8067107603728880e+00,  -3.1270310454436545e-01,   1.0131675851022630e+00,   6.7331330639481402e-01,  -7.1104148889258689e-01,   1.6464105352229699e-01,  -1.1816309068432963e-01,  2.3715151000379834e-322,  7.0925210393798975e-316,  7.0905748159877996e-316,  7.0925170868547308e-316,  7.0925218298849308e-316,  2.1343635900341851e-321,  2.3715151000379834e-322,  7.0925234108949975e-316,  7.0925194583698308e-316,   0.0000000000000000e+00,  7.0925242014000309e-316,  2.3715151000379834e-321,   7.6700805664062500e+01,   9.6516433715820312e+01,   2.1383376253125874e+00,   1.7833778140183654e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2189999999999998e+01,                      219,   0.0000000000000000e+00,  -1.8131138765895936e+00,  -3.0604005908808513e-01,   1.0150656046206807e+00,   6.7257040976050297e-01,  -7.0839479296196184e-01,   1.7033944036704210e-01,  -1.2965468088081020e-01,   0.0000000000000000e+00,  4.7667453510763467e-320,  2.3715151000379834e-322,  7.0821006020303306e-316,  7.0819757022350619e-316,  7.0820800488994636e-316,  7.0821179931410642e-316,  4.7904605020767265e-320,  2.3715151000379834e-322,  7.0821029735454306e-316,  7.0821037640504640e-316,   0.0000000000000000e+00,   7.4644752502441406e+01,   9.6435806274414062e+01,  -9.9739626725463211e+00,  -5.6904899715495105e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2340000000000003e+01,                      219,   0.0000000000000000e+00,  -1.7928755530811438e+00,  -3.1574800231991812e-01,   1.0117633358650469e+00,   6.7693479453468408e-01,  -7.1303298432936069e-01,   1.5112689656659600e-01,  -1.0248857663514012e-01,   5.2340000000000003e+01,  4.4774111202064733e-312,  1.3869695391867478e-316,  1.3870311985793487e-316,  7.1149824493973906e-316,  4.9406564584124654e-324,  7.1149840304074573e-316,  7.1149852161650073e-316,  7.1149852161650073e-316,   5.2340000000000003e+01,  4.8593703625802223e-312,  7.0783844378685711e-316,   1.0544982910156250e+02,   1.0055162811279297e+02,  -2.4464632734776330e+00,  -6.6570231258560852e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2420000000000002e+01,                      219,   0.0000000000000000e+00,  -1.7715183498052018e+00,  -3.1531260576593961e-01,   1.0110425552392686e+00,   6.8062785085087496e-01,  -7.1366494828074489e-01,   1.3856009281235301e-01,  -9.0714777855005063e-02,  1.5810100666919889e-322,  7.1171911204605593e-316,  4.9406564584124654e-324,  3.0829696300493784e-321,  1.5810100666919889e-322,  7.1171270895528583e-316,  1.8525023259272038e-311,  1.8355263596118333e-311,  9.5354669647360583e-322,  7.1171025838968245e-316,  7.1171318325830583e-316,  1.5810100666919889e-322,   1.2104512786865234e+02,   1.0329930114746094e+02,   1.0196522044393248e+00,  -1.9465225283890675e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2530000000000001e+01,                      219,   0.0000000000000000e+00,  -1.7427007945103619e+00,  -3.1157079529589632e-01,   1.0113859056525110e+00,   6.8444362984968843e-01,  -7.1410921354815970e-01,   1.2329485027737835e-01,  -7.9895735673402857e-02,  2.3715151000379834e-322,  7.1274985155903577e-316,  7.1274993060953910e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  1.4229090600227900e-321,  2.3715151000379834e-322,  7.1275008871054577e-316,  7.1275040491255911e-316,  7.1274969345802910e-316,  7.1275016776104911e-316,  1.6600605700265884e-321,   1.4152508544921875e+02,   1.0600501251220703e+02,   2.3968197549385195e-01,  -2.7633963787114624e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2630000000000003e+01,                      219,   0.0000000000000000e+00,  -1.7073284179409320e+00,  -3.0515993688213450e-01,   1.0125778450418284e+00,   6.8546317823600922e-01,  -7.1651562474613351e-01,   1.0969197067299490e-01,  -6.8653203472334112e-02,  2.3715151000379834e-322,  7.1362541493396979e-316,  7.1362549398447313e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  5.4781998810877417e-320,  2.3715151000379834e-322,  7.1372430711364138e-316,  7.1350193804776115e-316,  7.1404714936925988e-316,  7.1362596828749314e-316,  5.5019150320881215e-320,   1.5845487976074219e+02,   1.0509696960449219e+02,   4.8652891773701867e-01,  -2.1440976049693461e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  5.2729999999999997e+01,                      219,   0.0000000000000000e+00,  -1.6661895243881548e+00,  -2.9556296156276307e-01,   1.0143732855510401e+00,   6.8503297797335072e-01,  -7.1977021169724709e-01,   9.7200454288918298e-02,  -5.6680976775107153e-02,  2.3715151000379834e-322,  7.1474105468753100e-316,  7.1474113373803433e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  4.7430302000759668e-322,  2.3715151000379834e-322,  7.1474034323300098e-316,  7.1474137088954433e-316,  7.1474089658652433e-316,  7.1474042228350432e-316,  1.3754787580220304e-319,   1.7420883178710938e+02,   1.0273669433593750e+02,   4.7135601903531210e-01,  -2.1348079827856736e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  -7.7425852129074779e-01,  -2.2295010739874524e-01,   1.4783812872793817e-01,  -1.7927593058030260e+00,  -2.6389433855575473e-01,   1.0232710982965361e+00,   6.6097615064813675e-01,  -7.0094605448018577e-01,   2.0439469465283322e-01,  -1.7322807445879371e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
