  1.9300000000000002e+00,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
  1.5129999999999963e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,  1.9177383337262488e-316,  1.8972120800303867e-321,   3.4300000000000015e+00,   0.0000000000000000e+00,  1.9177478197866490e-316,  1.9177328001910154e-316,  3.1620201333839779e-322,  1.2845706791872410e-322,   0.0000000000000000e+00,  1.9180474211942871e-316,  1.9177414957463822e-316,  2.2134140933687845e-321,   3.5300000000000016e+00,  1.9177422862514156e-316,  3.1620201333839779e-322,  1.2845706791872410e-322,  1.9177486102916823e-316,  2.5296161067071823e-321,   3.6300000000000017e+00,  5.5829417980060859e-322
  1.5229999999999963e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,  6.0078382534295580e-321,   3.9300000000000019e+00,  1.9189810076386687e-316,  1.9189897031940355e-316,  6.9564442934447513e-321,  3.1620201333839779e-322,  1.2845706791872410e-322,  1.9189873316789355e-316,  1.9189841696588021e-316,  3.1620201333839779e-322,  6.3240402667679558e-321,   4.0300000000000020e+00,   0.0000000000000000e+00,  1.9189928652141689e-316,  1.2845706791872410e-322,   0.0000000000000000e+00,  1.9189651975380018e-316,   4.1300000000000017e+00,  1.9189778456185353e-316,  1.9190031417796024e-316
  1.5329999999999963e+01,                      577,   2.4491886080202824e-04,  -1.5862588525960601e-04,   7.9904899797813067e-02,   5.0028477708509167e-01,  -4.9971321139902908e-01,   4.9854890406216407e-01,  -5.0144873958202807e-01,                      inf,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7529717886158765e-316,   0.0000000000000000e+00,  1.7529717886158765e-316,   0.0000000000000000e+00,  1.7529717886158765e-316,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7524097395371675e-316,   0.0000000000000000e+00,  1.7529717886158765e-316,   0.0000000000000000e+00,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7529717886158765e-316
  1.5429999999999962e+01,                      577,   2.7186158373071858e-04,  -5.6759033554300028e-05,   7.9931964093962721e-02,   5.0028461354826614e-01,  -4.9967829068701330e-01,   4.9853760896829341e-01,  -5.0149492889456049e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
  1.5529999999999962e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
  1.5629999999999962e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,  3.7944241600607735e-321,   1.0929999999999978e+01,  1.9235287830955082e-316,  1.9235406406710084e-316,  4.7430302000759668e-321,  3.1620201333839779e-322,  1.2845706791872410e-322,  1.9235414311760418e-316,  1.9235414311760418e-316,  3.1620201333839779e-322,  4.1106261733991712e-321,   1.1029999999999978e+01,   0.0000000000000000e+00,  1.9235438026911418e-316,  1.2845706791872410e-322,   0.0000000000000000e+00,  1.9235351071357750e-316,   1.1129999999999978e+01,  1.9235382691559084e-316,  1.9235445931961752e-316
  1.5729999999999961e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,  1.9250433907393992e-316,  1.8972120800303867e-321,   3.2300000000000013e+00,   0.0000000000000000e+00,  1.9250528767997993e-316,  1.9250441812444325e-316,  3.1620201333839779e-322,  1.2845706791872410e-322,   0.0000000000000000e+00,  1.9251010976068334e-316,  1.9250465527595325e-316,  2.2134140933687845e-321,   3.3300000000000014e+00,  1.9250252091236322e-316,  3.1620201333839779e-322,  1.2845706791872410e-322,  1.9250758014457663e-316,  2.5296161067071823e-321,   3.4300000000000015e+00,  1.2845706791872410e-322
  1.5829999999999961e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
  1.5929999999999961e+01,                      577,   7.2905337433999532e-05,  -3.2370871551864326e-05,   7.9993407394131008e-02,   5.0048924367312753e-01,  -4.9949734502167159e-01,   4.9882537065449473e-01,  -5.0118476520642785e-01,                      inf,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7529717886158765e-316,  6.9278870742069592e-310,  1.7529717886158765e-316,  1.7529607215454097e-316,  1.7529717886158765e-316,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7524097395371675e-316,  1.7529607215454097e-316,  1.7529717886158765e-316,  1.7529607215454097e-316,  1.7524097395371675e-316,  1.7529939227568102e-316,  1.7529717886158765e-316
  1.6029999999999962e+01,                      577,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
