0.625,0.056658
0.875,0.05683
1.125,0.052537
1.375,0.053148
1.625,0.035632
1.875,0.037238
2.125,0.03041
2.375,0.028311
2.625,0.022998
2.875,0.024069
3.125,0.016228
3.375,0.016984
3.625,0.054996
3.875,0.056315
4.125,0.056475
4.375,0.053576
4.625,0.086701
4.875,0.072165
5.125,0.077553
5.375,0.090549
5.625,0.05079
5.875,0.049891
6.125,0.046761
6.375,0.048349
6.625,0.051374
6.875,0.049872
7.125,0.047786
7.375,0.050575
7.625,0.051637
7.875,0.052189
8.125,0.050451
8.375,0.052
8.625,0.046275
8.875,0.050513
9.125,0.049449
9.375,0.050968
9.625,0.032044
9.875,0.054761
10.125,0.0668
10.375,0.067981
10.625,0.04664
10.875,0.02515
11.125,0.036597
11.375,0.058325
11.625,0.045393
11.875,0.033274
12.125,0.040753
12.375,0.054542
12.625,0.057034
12.875,0.048911
13.125,0.042162
13.375,0.055992
13.625,0.043739
13.875,0.041613
14.125,0.037273
14.375,0.039392
14.625,0.051161
14.875,0.050547
15.125,0.04689
15.375,0.047985
15.625,0.032687
15.875,0.025698
16.125,0.022761
16.375,0.030124
16.625,0.038033
16.875,0.04308
17.125,0.026729
17.375,0.03159
17.625,0.04585
17.875,0.037104
18.125,0.035783
18.375,0.034513
18.625,0.032746
18.875,0.026998
19.125,0.028897
19.375,0.027656
19.625,0.047639
19.875,0.043326
20.125,0.046575
20.375,0.042197
20.625,0.03228
20.875,0.029216
21.125,0.02793
21.375,0.030565
21.625,0.037962
21.875,0.044559
22.125,0.045464
22.375,0.037132
