0,4.0432e-12,4.897e-11
0.1,0.00016414,0.0029445
0.2,0.0077134,0.016389
0.3,0.023901,0.010202
0.4,0.04966,0.0073349
0.6,0.081391,0.01223
0.7,0.1048,0.017305
0.8,0.11802,0.016702
0.9,0.10047,0.0095762
1,0.1584,0.011706
6,0.1833,0.0077306
6.1,0.083955,0.001962
6.2,0.094796,0.010561
6.3,0.070613,0.016367
6.4,0.01635,0.0078971
6.5,0.030492,0.014056
6.6,0.063833,0.01987
6.7,0.11142,0.016338
6.8,0.13625,0.013882
6.9,0.1569,0.014272
7,0.17368,0.0042904
7.1,0.15513,0.0049034
7.2,0.16468,0.006247
7.3,0.13332,0.0051301
7.4,0.13173,0.0033337
7.5,0.097624,0.0023552
7.6,0.070138,0.001731
7.7,0.04359,0.00084336
7.8,0.016938,0.0017365
7.9,0.010642,0.0023505
8,0.011452,0.0079223
8.1,0.034194,0.0034274
8.2,0.048157,0.0064606
8.3,0.055611,0.0059665
8.4,0.059076,0.0053422
8.5,0.055688,0.0054417
8.6,0.061119,0.0063069
8.7,0.050329,0.0042503
8.8,0.046752,0.0033172
8.9,0.031326,0.00099087
9,0.029139,0.0055122
9.1,0.024118,0.0027426
9.2,0.016063,0.0079903
9.3,0.011195,0.0082774
9.4,0.0044084,0.0076979
9.5,0.0088112,0.0074108
9.6,0.012297,0.010145
9.7,0.015972,0.0097423
9.8,0.017167,0.0041197
9.9,0.031971,0.018476
10,0.023759,0.0094596
10.1,0.038134,0.010513
10.2,0.039332,0.0051843
10.3,0.045563,0.0044587
10.4,0.063298,0.0074564
10.5,0.073524,0.0070942
10.6,0.059752,0.012543
10.7,0.090364,0.023515
10.8,0.087519,0.018053
10.9,0.091073,0.018717
11,0.092731,0.020166
11.1,0.092603,0.01264
11.2,0.10443,0.012461
11.3,0.076697,0.017431
11.4,0.086376,0.020368
11.5,0.066548,0.018274
11.6,0.074106,0.014558
11.7,0.066893,0.010674
11.8,0.075538,0.02026
11.9,0.03873,0.02149
12,0.083801,0.019503
12.1,0.032735,0.013769
12.2,0.044884,0.020538
12.3,0.040601,0.015559
12.4,0.035838,0.010213
12.5,0.032015,0.010608
12.6,0.030477,0.0088917
12.7,0.031059,0.011926
12.8,0.06272,0.02397
12.9,0.058356,0.023413
13,0.043137,0.011936
13.1,0.041994,0.011683
13.2,0.046887,0.01394
13.3,0.050359,0.020223
13.4,0.052738,0.014171
13.5,0.053973,0.011407
13.6,0.055099,0.013148
13.7,0.055942,0.015542
13.8,0.056668,0.015271
13.9,0.088901,0.014247
14,0.050189,0.023519
14.1,0.049718,0.015352
14.2,0.053758,0.01192
14.3,0.096116,0.016854
14.4,0.038835,0.023059
14.5,0.08426,0.013891
14.6,0.03637,0.0308
14.7,0.043143,0.013988
14.8,0.046119,0.0091309
14.9,0.04303,0.010617
15,0.040271,0.0088087
15.1,0.038544,0.0066012
15.2,0.036849,0.0099293
15.3,0.048459,0.0045939
15.4,0.022096,0.012591
15.5,0.041325,0.015144
15.6,0.041333,0.022065
15.7,0.046552,0.0077318
15.8,0.040026,0.014018
15.9,0.044694,0.014535
16,0.046801,0.014548
16.1,0.048885,0.014058
16.2,0.044495,0.016822
16.3,0.046994,0.012604
16.4,0.046447,0.023005
16.5,0.044867,0.031989
16.6,0.042046,0.019061
16.7,0.038946,0.012203
16.8,0.046799,0.019034
16.9,0.0043798,0.017936
17,0.05584,0.020113
17.1,0.035885,0.016841
17.2,0.026051,0.012836
17.3,0.045406,0.013737
17.4,0.033427,0.0046607
17.5,0.022753,0.01306
17.6,0.050002,0.0090359
17.7,0.019697,0.011455
17.8,0.017652,0.013245
17.9,0.034211,0.0082807
18,0.015909,0.0082694
18.1,0.014717,0.010477
18.2,0.11238,0.020132
18.3,0.02112,0.011535
18.4,0.067692,0.0083198
18.5,0.011655,0.0071632
18.6,0.010564,0.0081881
18.7,0.01835,0.011742
18.8,0.074615,0.014728
18.9,0.046364,0.012824
19,0.017087,0.014737
19.1,0.045355,0.018392
19.2,0.012026,0.013966
19.3,0.028228,0.0052767
19.4,0.041709,0.0031468
19.5,0.030333,0.0082916
19.6,0.031505,0.012409
19.7,0.03279,0.0079515
19.8,0.034225,0.010631
19.9,0.042984,0.015185
20,0.033968,0.013843
20.1,0.040305,0.013303
20.2,0.037891,0.0079194
20.3,0.034778,0.0050447
20.4,0.034931,0.005476
20.5,0.035736,0.0061172
20.6,0.056842,0.0085878
20.7,0.038966,0.0060632
20.8,0.029488,0.0057871
20.9,0.046462,0.01699
21,0.058727,0.016842
21.1,0.040699,0.0078429
21.2,0.050724,0.0069075
21.3,0.035541,0.006013
21.4,0.069559,0.0088924
21.5,0.044593,0.011768
21.6,0.061872,0.010892
21.7,0.070212,0.013169
21.8,0.040737,0.014976
21.9,0.067345,0.0079705
22,0.058447,0.010517
22.1,0.078376,0.012416
22.2,0.048243,0.006483
22.3,0.088947,0.013612
22.4,0.065367,0.0072546
22.5,0.064585,0.0090367
22.6,0.067293,0.013818
22.7,0.069224,0.019637
22.8,0.068465,0.02299
22.9,0.068421,0.020098
23,0.070344,0.015459
23.1,0.077478,0.013539
23.2,0.072761,0.020477
23.3,0.074983,0.02214
23.4,0.064906,0.021669
23.5,0.061258,0.028289
23.6,0.077257,0.045897
23.7,0.041964,0.014655
23.8,0.092046,0.021805
23.9,0.035119,0.023889
24,0.037343,0.025139
24.1,0.024016,0.023053
24.2,0.044343,0.035326
24.3,0.026061,0.014674
24.4,0.028039,0.010648
24.5,0.070519,0.016575
24.6,0.021682,0.025668
24.7,0.041304,0.010165
24.8,0.06397,0.024641
24.9,0.058359,0.028624
25,0.02117,0.0232
25.1,0.098557,0.033255
25.2,0.0078964,0.024274
25.3,0.058254,0.013481
25.4,0.074547,0.014518
25.5,0.047575,0.011082
25.6,0.022616,0.011925
25.7,0.014,0.006335
25.8,0.015606,0.00677
25.9,0.085685,0.010882
26,0.15462,0.029659
26.1,0.041345,0.012802
26.2,0.022839,0.0096997
26.3,0.022856,0.0084164
26.4,0.022479,0.0044712
26.5,0.022665,0.0083383
26.6,0.023791,0.006111
26.7,0.025393,0.0053075
26.8,0.032524,0.0034684
26.9,0.027059,0.008322
27,0.031609,0.010518
27.1,0.027205,0.013697
27.2,0.046309,0.0053417
27.3,0.04569,0.0039396
27.4,0.021021,0.013699
27.5,0.037938,0.0066806
27.6,0.030284,0.0050374
27.7,0.030558,0.0044438
27.8,0.038582,0.006284
27.9,0.039566,0.0085453
28,0.0071975,0.019039
28.1,0.050646,0.0055548
28.2,0.046503,0.0025394
28.3,0.043629,0.011586
28.4,0.039244,0.0174
28.5,0.055675,0.0098838
28.6,0.050322,0.010524
28.7,0.05189,0.009037
28.8,0.053493,0.010242
28.9,0.059276,0.015837
29,0.057289,0.010437
29.1,0.065336,0.012382
29.2,0.070264,0.018164
29.3,0.062398,0.019105
29.4,0.082132,0.020525
29.5,0.084497,0.013196
29.6,0.076428,0.017609
29.7,0.074602,0.020631
29.8,0.061451,0.010213
29.9,0.068321,0.0097822
30,0.077388,0.015763
30.1,0.06284,0.0088546
30.2,0.060223,0.0084009
30.3,0.058581,0.0094102
30.4,0.015788,0.015912
30.5,0.10828,0.029385
30.6,0.055215,0.016487
30.7,0.066292,0.022358
30.8,0.04184,0.0088153
30.9,0.050296,0.0058474
31,0.04786,0.011052
31.1,0.046525,0.012113
31.2,0.044826,0.013087
31.3,0.082413,0.022295
31.4,0.057665,0.017263
31.5,0.049165,0.0058834
31.6,0.050368,0.0080893
31.7,0.052081,0.0076146
31.8,0.053793,0.0083753
31.9,0.065871,0.015123
32,0.053166,0.013581
32.1,0.071922,0.020684
32.2,0.090018,0.023357
32.3,0.071487,0.01198
32.4,0.11556,0.028471
32.5,0.097905,0.025617
32.6,0.10755,0.023709
32.7,0.095775,0.0092563
32.8,0.097812,0.014724
32.9,0.099103,0.011725
33,0.099711,0.02185
33.1,0.098065,0.018185
33.2,0.095492,0.017173
33.3,0.09122,0.0094564
33.4,0.087845,0.016428
33.5,0.081435,0.020461
33.6,0.07793,0.0184
33.7,0.096828,0.016099
33.8,0.076537,0.02265
33.9,0.074275,0.014575
34,0.11082,0.024842
34.1,0.074697,0.019086
34.2,0.083707,0.016872
34.3,0.084077,0.015795
34.4,0.082922,0.0094421
34.5,0.077772,0.013599
34.6,0.083274,0.011498
34.7,0.076107,0.014659
34.8,0.07147,0.014872
34.9,0.06623,0.014421
35,0.069291,0.0094554
35.1,0.045245,0.017507
35.2,0.063994,0.02718
35.3,0.042495,0.028971
35.4,0.038219,0.020365
35.5,0.054842,0.0070591
35.6,0.053584,0.009341
35.7,0.05562,0.010207
35.8,0.055499,0.010962
35.9,0.062743,0.0094854
36,0.064569,0.036608
36.1,0.068956,0.019894
36.2,0.073077,0.021856
36.3,0.073744,0.028656
36.4,0.077006,0.016646
36.5,0.06884,0.015227
36.6,0.071596,0.011142
36.7,0.075968,0.0072719
36.8,0.063334,0.012055
36.9,0.066455,0.010223
37,0.070481,0.017437
37.1,0.052374,0.014825
37.2,0.024227,0.015929
37.3,0.081201,0.009482
37.4,0.054232,0.011133
37.5,0.027713,0.0134
37.6,0.058952,0.015253
37.7,0.036352,0.0075659
37.8,0.046236,0.006951
37.9,0.049396,0.0068097
38,0.052096,0.014486
38.1,0.046513,0.015075
38.2,0.06204,0.011195
38.3,0.055085,0.0065348
38.4,0.072001,0.0099341
38.5,0.042302,0.015526
38.6,0.061665,0.0022232
38.7,0.054015,0.0086353
38.8,0.053092,0.01083
38.9,0.052045,0.0066929
39,0.050788,0.0096545
39.1,0.048757,0.012379
39.2,0.047288,0.0015851
39.3,0.046813,0.006061
39.4,0.045747,0.0038181
39.5,0.053427,0.0048897
39.6,0.037687,0.0085914
39.7,0.042402,0.0070413
39.8,0.041618,0.0083785
39.9,0.040916,0.0082138
40,0.040023,0.008474
40.1,0.039282,0.011757
40.2,0.038136,0.009175
40.3,0.037476,0.0051577
40.4,0.037578,0.0068313
40.5,0.037801,0.010277
40.6,0.039807,0.0077881
40.7,0.037828,0.0039832
40.8,0.036986,0.0059773
40.9,0.035112,0.0039022
41,0.035796,0.0078758
41.1,0.041422,0.0078506
41.2,0.02972,0.0040364
41.3,0.032583,0.003896
41.4,0.03934,0.010981
41.5,0.039146,0.013036
41.6,0.0258,0.010897
41.7,0.035066,0.0032257
41.8,0.037684,0.0096284
41.9,0.032646,0.0080357
42,0.033989,0.0087024
42.1,0.11025,0.015847
42.2,0.019213,0.0033676
42.3,0.019814,0.0076479
42.4,0.049091,0.010551
42.5,0.042688,0.0091588
42.6,0.037721,0.0078053
42.7,0.064163,0.01096
42.8,0.034196,0.013218
42.9,0.039019,0.014682
43,0.054235,0.0086077
43.1,0.053709,0.014144
43.2,0.055873,0.016595
43.3,0.057175,0.015791
43.4,0.058339,0.013937
43.5,0.057034,0.01029
43.6,0.06293,0.017514
43.7,0.054226,0.011086
43.8,0.072941,0.019597
43.9,0.067372,0.012396
44,0.071637,0.016205
44.1,0.063877,0.01572
44.2,0.07012,0.017166
44.3,0.11479,0.018998
44.4,0.066257,0.013662
44.5,0.089139,0.031178
44.6,0.070452,0.028664
44.7,0.073843,0.020769
44.8,0.058996,0.022626
44.9,0.059783,0.01805
45,0.06029,0.015926
45.1,0.04326,0.027018
45.2,0.027862,0.023627
45.3,0.054357,0.028362
45.4,0.022215,0.020225
45.5,0.043633,0.023709
45.6,0.023051,0.018119
45.7,0.037041,0.014483
45.8,0.029501,0.012031
45.9,0.04548,0.011605
46,0.028511,0.011682
46.1,0.093315,0.033682
46.2,0.056844,0.024446
46.3,0.045404,0.020325
46.4,0.067934,0.019025
46.5,0.043998,0.0083589
46.6,0.062005,0.015906
46.7,0.040739,0.0075721
46.8,0.03907,0.01027
46.9,0.062626,0.017498
47,0.041189,0.013347
47.1,0.06706,0.021408
47.2,0.08956,0.016596
47.3,0.06139,0.017958
47.4,0.039626,0.01166
47.5,0.041316,0.012495
47.6,0.043504,0.0029329
47.7,0.0448,0.0061509
47.8,0.049894,0.012218
47.9,0.049586,0.0093815
48,0.052472,0.0088917
48.1,0.073806,0.024486
48.2,0.091631,0.017228
