0.078542,0.0033442,-0.0019877
0.078355,-0.0032722,-0.0025484
0.079851,-0.0022298,-0.020594
0.079799,0.0038403,-0.019963
0.0028019,-0.025683,-0.017032
-0.0038459,-0.022131,-0.016922
-0.0017051,-0.024895,-0.034267
0.0051632,-0.027858,-0.034087
-0.042233,0.10623,-0.024226
-0.036402,0.10925,-0.02477
-0.038895,0.11419,-0.044974
-0.045567,0.11043,-0.045526
0.078205,-0.0095794,-0.0074686
0.075438,-0.018394,-0.0098562
0.075354,-0.017714,-0.016189
0.077839,-0.0088912,-0.013906
-0.011761,0.055817,-0.036873
0.0093143,0.082067,-0.035321
0.0030969,0.072972,-0.039708
-0.016224,0.046292,-0.038614
0.078027,0.016396,-0.0040114
0.077194,0.0083955,-0.0040364
0.076975,0.00888,-0.021189
0.076768,0.016674,-0.021054
0.080542,0.025853,-0.0034448
0.078325,0.016487,-0.0041074
0.077189,0.017427,-0.021192
0.073206,0.025523,-0.02111
0.074608,0.037391,-0.0046375
0.08112,0.027873,-0.0034545
0.073424,0.027552,-0.021353
0.062953,0.035304,-0.020776
0.077059,0.04725,-0.0054982
0.0779,0.03781,-0.0044807
0.065329,0.035117,-0.021274
0.062086,0.042256,-0.022017
0.033943,0.10806,-0.032668
0.039875,0.10968,-0.03461
0.020783,0.086238,-0.049115
0.016905,0.084982,-0.047537
0.043249,0.11269,-0.034437
0.064453,0.12484,-0.038024
0.040022,0.096244,-0.05602
0.028965,0.092951,-0.050411
0.062493,0.094164,-0.030013
0.0742,0.070986,-0.019475
0.063879,0.061319,-0.036289
0.050457,0.080138,-0.045789
0.070591,-0.026564,-0.0098291
0.050447,-0.028494,-0.011961
0.05328,-0.028241,-0.028145
0.073625,-0.026711,-0.024901
0.038325,-0.030005,-0.013533
0.033148,-0.02838,-0.014208
0.035031,-0.028986,-0.024011
0.040593,-0.029657,-0.023338
-0.029554,-0.0043682,-0.018492
-0.033389,-0.00069069,-0.018456
-0.037667,-0.0063016,-0.027824
-0.032995,-0.0096453,-0.027974
-0.04858,0.026177,-0.025397
-0.046292,0.033543,-0.026602
-0.03838,0.033224,-0.039431
-0.045084,0.025274,-0.038685
-0.044957,0.054151,-0.028095
-0.043667,0.059235,-0.028513
-0.045744,0.058433,-0.04028
-0.036172,0.05174,-0.040238
-0.063099,0.082325,-0.025498
-0.06356,0.087663,-0.025234
-0.06862,0.090318,-0.038425
-0.06381,0.083051,-0.03886
-0.022176,0.10228,-0.032407
-0.021013,0.10352,-0.03212
-0.018512,0.099792,-0.038513
-0.023112,0.10751,-0.038489
-0.012821,0.078836,-0.033959
-0.012458,0.083369,-0.033701
-0.011002,0.073498,-0.037833
-0.012258,0.079618,-0.038032
0.03113,-0.026992,-0.02831
0.018289,-0.026331,-0.030776
0.018681,-0.02632,-0.033368
0.03162,-0.026899,-0.031505
-0.01292,-0.018444,-0.031617
-0.027902,-0.012374,-0.031632
-0.027327,-0.012756,-0.034943
-0.012563,-0.018966,-0.034813
