  2.0900000000000027e+01,                      382,   0.0000000000000000e+00,  6.9032663795863623e-310,  6.9032663795863623e-310,  1.8057546001974219e-316,  1.8057546001974219e-316,  1.8057593432276220e-316,  1.8057696197930555e-316,  1.8057506476722552e-316,  1.8057632957527887e-316,   1.8199999999999989e+01,  2.9643938750474793e-323,  4.9959918107466851e-320,  3.1620201333839779e-322,  1.8057625052477554e-316,  1.8057632957527887e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.8299999999999990e+01,  2.9643938750474793e-323,  5.0276120120805248e-320,   9.9999721224533633e-01,   2.1863016455645314e-03,  -7.5244697986701569e-04,  -4.7896786294297073e-04,  -4.9999633441078696e-02,  -7.8559181764437599e-05,   4.6979064305027630e-05,   7.8555045257483331e-05,  -4.9999565929136368e-02,   1.7973960072771447e-04,  -4.6824026219768995e-05,  -1.7976970677141158e-04,  -4.9999620967117700e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0855390861482786e-04,  -7.3617131665402102e-05,   1.8519135138648522e-06,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1000000000000028e+01,                      382,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   9.9999891950186937e-01,   1.1072091064135007e-03,  -9.3661692403809835e-04,  -2.4048248770088972e-04,  -4.9999445366629779e-02,  -3.3717473198601487e-05,   1.8335774640335838e-04,   3.4606885289658164e-05,  -4.9999053391080302e-02,   2.6901877607117774e-04,  -1.8320503249047481e-04,  -2.6911693547617907e-04,  -4.9998772431200059e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0164315727051107e-04,   2.2277260591646586e-06,   6.8209381463531834e-07,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1100000000000030e+01,                      382,   0.0000000000000000e+00,  6.9032663795539516e-310,  6.9032663795539516e-310,  -2.6847482884280033e-05,  -2.6936964515415293e-16,   6.6760076852234572e-10,  -5.8480013517512246e-05,  -1.7923412753642452e-14,  -3.9041301967488350e-14,  3.9525251667299724e-322,  3.9525251667299724e-322,   0.0000000000000000e+00,   1.4979012166907227e+09,   8.7939771805493336e+04,   1.4979001640329583e+09,   6.0674737894005716e+02,   4.0372145138410153e+04,   4.0372145138410153e+04,   8.7939771805493350e+04,   1.5037577202193902e+09,   9.9999635676164389e-01,  -2.1203233765109087e-03,   1.6577193817771698e-03,  -2.0653975350286484e-04,  -4.9999286880784789e-02,  -2.1279630796297270e-05,  -1.9377546890430626e-04,   2.1856211942289442e-05,  -4.9999119006458675e-02,  -2.5236537976467999e-04,   1.9371414507787546e-04,   2.5241132722112093e-04,  -4.9998905125351469e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.3532540838398521e-04,   3.4990525516188876e-05,  -7.2012663922800080e-06,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1200000000000031e+01,                      382,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   9.9999552752981136e-01,  -2.7835345895945601e-03,   1.0679506532818284e-03,  -2.3735409332331065e-04,  -4.9999028368489129e-02,  -2.7757731558536695e-05,  -1.9602386917160123e-04,   2.8801667715971382e-05,  -4.9998559213899493e-02,  -3.4665806581923446e-04,   1.9589770834950760e-04,   3.4674134134017424e-04,  -4.9998237065540990e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.6747242096977889e-04,   2.6200823264976034e-05,   1.1415777725611449e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1300000000000033e+01,                      382,   0.0000000000000000e+00,   3.0529048570445360e+05,  -7.4977628354836925e+03,  -1.1541326963972536e+05,   3.8389187241996406e+05,   6.0828387508775629e+06,   1.7814755368947312e+06,   4.3886872700347073e+07,   5.9739073077309877e+03,  -1.1270257795561192e+03,   5.8240368316676278e+04,  -8.7576984873483241e+01,   3.7780172157540495e+04,   5.0329418887537349e+02,  -6.4153744283959952e+02,   4.8339977997871738e+03,  -6.2010892174510943e+01,   3.7709850518818905e+02,  -1.3852986079399566e+03,   2.3956779591936392e+01,   9.9999226379498851e-01,  -3.8636768164155193e-03,  -6.5772606109152406e-04,   3.3428739203302492e-04,  -4.9998885364843121e-02,   5.2483550378633136e-05,   7.3329518487733462e-05,  -5.2921578711119319e-05,  -4.9997383693784557e-02,  -4.8311267778591393e-04,  -7.2968766285515981e-05,   4.8316484823931913e-04,  -4.9997373541120299e-02,  -2.1447591797114713e-02,   1.6349821350525540e-02,  -1.1674260762563796e-02,   1.9158151805240969e-04,   1.1540336860267262e-05,   8.9337895804756588e-06,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1400000000000034e+01,                      382,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   9.9998761317137963e-01,  -4.8793720361228581e-03,  -9.6953180008486515e-04,   1.5887236738140539e-04,  -4.9997919403392981e-02,   2.0590500637335158e-05,   1.3146882569900936e-04,  -2.1980976457847772e-05,  -4.9994022555484782e-02,  -7.2802125767792655e-04,  -1.3122627626448982e-04,   7.2806311659071976e-04,  -4.9993906339589556e-02,  -2.1447591797114713e-02,   1.6349821350525540e-02,  -1.1674260762563796e-02,   1.8298123559372555e-04,  -1.7738989858310985e-05,  -3.0586428698312446e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1500000000000036e+01,                      382,   0.0000000000000000e+00,  -2.6069548969325237e+05,   3.7626815335019416e+08,  -4.2485101807187317e+05,  -1.6580990268360547e+04,   8.9879943373830185e+09,   1.7114916585237170e+03,   6.4319586127214134e+03,   8.4992899034083777e+04,  -3.7786201880285007e+04,  -8.6382745217563524e+01,  -1.6900520112777763e+03,   1.2689837818960268e+02,   5.0638243197249816e+04,   1.8802542708980514e+01,   4.3989519475486486e+02,  -2.6221658304574532e+04,   1.0224941609039564e+05,  -3.5657428527883746e+02,  -9.4852381303326069e+01,   9.9999164742529534e-01,  -4.0742044008758417e-03,   2.1327359713574530e-04,   2.4587093223174235e-04,  -4.9998555317206470e-02,   2.1972043415033788e-05,   3.2202446248665334e-05,  -2.2505592586530907e-05,  -4.9995155881901711e-02,  -6.5806607092036692e-04,  -3.2006286208523446e-05,   6.5808568459455334e-04,  -4.9995146141348881e-02,  -2.0514134531919338e-02,   9.4693500941247944e-03,  -1.0974070489961288e-02,   1.4695466203126350e-04,  -6.3546528789833797e-05,  -1.6036936701240424e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1600000000000037e+01,                      382,   0.0000000000000000e+00,   3.7015588302241555e-33,   6.2001556265059103e-91,  8.1989530495490217e+102,  1.1746945731108713e+214,   1.9956912990824055e-56,   9.1755509265456557e-72,   4.4719190987741035e-33,  1.4397992860238302e+214,  6.9676065559327793e+252,  1.4319203394636098e+214,   1.3973710260366415e-76,  3.5336281920948802e+246,  1.3263890511057893e+272,  6.9676065559380147e+252,  1.4319203394636098e+214,   9.7414977116761871e-72,   7.4998295819878050e-67,   6.1941631360644851e-91,  2.5767923983209378e+161,   9.9999825840009837e-01,  -4.9836141008613281e-04,   1.7842044222348766e-03,   2.2681987322290703e-04,  -4.9999324421470911e-02,   3.6189234907963804e-05,  -2.3829367743925816e-04,  -3.5611866767246622e-05,  -4.9999518557719773e-02,  -1.4028246510682009e-04,   2.3838098069747419e-04,   1.4016159363828214e-04,  -4.9999138379526673e-02,  -2.0514134531919338e-02,   9.4693500941247944e-03,  -1.0974070489961288e-02,   9.1431083044675519e-05,  -1.1419392796114744e-04,   1.4199961339943906e-06,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1700000000000038e+01,                      382,   0.0000000000000000e+00,  -1.4126008740883361e+04,   3.8717120766430313e+05,  -4.6663915117995763e+04,   3.0050804730236139e+06,   1.6878745936391302e+06,   2.2181453956655385e+06,  -8.6720406480129063e+06,   3.7299332241297416e+07,   8.1601642541080626e+04,  -3.5813988757327932e+05,   6.1879924097364537e+03,  -1.4856333212643140e+04,   8.6478262086801406e+04,  -1.1042484636372146e+03,   3.8612485132380184e+03,  -2.9175949203383375e+05,   2.7203514620403294e+05,  -1.2049936183873266e+04,  -1.9242541153789269e+04,   9.9999849821953957e-01,   1.2856384179696634e-03,   1.1621530459122429e-03,   9.6344089849747994e-06,  -4.9999454705190419e-02,   3.3665951676531018e-06,  -1.9778392776106197e-04,  -3.7243860723071665e-06,  -4.9999689819170384e-02,   1.3336021994727847e-04,   1.9777427344117902e-04,  -1.3337674800757316e-04,  -4.9999368364605605e-02,  -2.0509377225152611e-02,   1.1474976136930092e-02,  -9.8879047546196700e-03,   2.0199445969538033e-05,  -1.2496529065415818e-04,  -1.5852254365293229e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
  2.1800000000000040e+01,                      382,   0.0000000000000000e+00,  5.3269146255992829e-259,   1.3980432861152400e-76,  4.2481962427690654e+180,   2.0759599102780181e+64,  2.5874225880064451e+161,  1.3405093250163482e+151,   9.7304850407177621e-72,   1.4516371773701453e-47,   1.6708972348256226e-23,  5.2987484804729454e+180,  6.5057452235640671e+252,   1.0296439181919105e-71,   2.1763210853479805e-76,  9.1581700055667580e+213,   2.0678849875662365e+64,  2.5874225880064451e+161,  5.3269146255992829e-259,   1.3980432861353477e-76,  4.2481962427690654e+180,   9.9999750886423200e-01,   2.1496972354748179e-03,   6.0086854908622273e-04,  -4.9104760798633137e-06,  -4.9999610481978894e-02,   1.1820004258961841e-05,  -6.4432220511445904e-05,  -1.2068610255698404e-05,  -4.9998989401772505e-02,   2.9838470396582634e-04,   6.4370813431140406e-05,  -2.9839754608100750e-04,  -4.9998967598468495e-02,  -2.0509377225152611e-02,   1.1474976136930092e-02,  -9.8879047546196700e-03,  -3.7757275438087511e-05,  -1.3535809244975242e-04,  -2.9658883969217015e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -2.0560769501945360e-02,   8.6968885314421939e-03,  -9.8224850913282338e-03
