0.0251038, 0.00285411, 0.000467062, 0.00214601
0.0244939, 0.0622239, 0.00053215, 0.00334501
0.024446, 0.00563002, 0.000491142, 0.00347495
0.0253971, 0.055486, 0.000518084, 0.0060339
0.0252059, 0.040308, 0.000688076, 0.00578308
0.027421, 0.012229, 0.000521898, 0.00700617
0.0261638, 0.044023, 0.00052309, 0.00763702
0.028291, 0.036417, 0.000831127, 0.00866079
0.0252731, 0.04005, 0.000562906, 0.00929213
0.0258229, 0.033762, 0.000553131, 0.0099349
0.0259771, 0.036952, 0.000561953, 0.011775
0.0259929, 0.05091, 0.00061512, 0.0119889
0.0264521, 0.0418639, 0.00062108, 0.01319
0.0256701, 0.0439181, 0.000593901, 0.0134289
0.026885, 0.0415621, 0.000611067, 0.0145249
0.026962, 0.048383, 0.000636101, 0.015733
0.0281491, 0.0438938, 0.000627041, 0.016516
0.0273981, 0.052206, 0.000640869, 0.0173962
0.027555, 0.05514, 0.000853062, 0.0184681
0.0274291, 0.060667, 0.000660896, 0.0186892
0.0282841, 0.0544341, 0.000666857, 0.0193551
0.0281401, 0.0598109, 0.000709057, 0.020437
0.0288529, 0.0627172, 0.000719786, 0.0211482
0.0292001, 0.0606539, 0.000720978, 0.0215752
0.0289009, 0.063653, 0.000730038, 0.0242009
0.028461, 0.0585709, 0.000724077, 0.0232511
0.0294991, 0.0620699, 0.000725031, 0.0242491
0.0304921, 0.066473, 0.000757933, 0.0250142
0.030257, 0.07639, 0.000798941, 0.0262232
0.030375, 0.064404, 0.000771046, 0.027585
0.0307238, 0.0740421, 0.000801086, 0.028235
0.031074, 0.066421, 0.000808001, 0.02843
0.0303721, 0.0796149, 0.000807047, 0.02946
0.0319262, 0.0728958, 0.000818014, 0.0303621
0.0314748, 0.08796, 0.000825167, 0.0313048
0.0312939, 0.088845, 0.000860214, 0.0322158
0.0327411, 0.08601, 0.00091815, 0.034133
0.0320141, 0.073987, 0.000869989, 0.034143
0.0326619, 0.090107, 0.000911951, 0.035697
0.033092, 0.0972819, 0.00099206, 0.036196
0.035012, 0.0855379, 0.000971079, 0.0369349
0.0335331, 0.102245, 0.000973225, 0.0388498
0.0338612, 0.102152, 0.00100994, 0.0393941
0.0342128, 0.110426, 0.00101423, 0.04052
0.034282, 0.101719, 0.00102282, 0.0409701
0.0343921, 0.102894, 0.001055, 0.0416291
0.0350862, 0.104615, 0.00104094, 0.0430901
0.0345449, 0.105052, 0.000998974, 0.043149
0.0356071, 0.115763, 0.00108099, 0.0441198
0.0365739, 0.111103, 0.00105095, 0.04565
0.0352359, 0.117578, 0.001055, 0.0463579
0.037719, 0.117633, 0.00108409, 0.0468869
0.0356929, 0.121119, 0.001091, 0.047328
0.035959, 0.134095, 0.00113678, 0.0490041
0.0362921, 0.12031, 0.00111699, 0.048413
0.037318, 0.134758, 0.00114703, 0.050627
0.0358698, 0.121471, 0.00116086, 0.050272
0.0377872, 0.130708, 0.00122786, 0.052211
0.037226, 0.125657, 0.00118494, 0.0542879
0.0371852, 0.132669, 0.00118995, 0.052856
0.0375299, 0.130928, 0.00118113, 0.0533528
0.0382781, 0.133764, 0.00117302, 0.0549779
0.038049, 0.147716, 0.00131106, 0.0551131
0.0387061, 0.145876, 0.00126004, 0.056428
0.038713, 0.133488, 0.00124002, 0.055861
0.0386291, 0.136862, 0.00127006, 0.057395
0.0394461, 0.151069, 0.00126886, 0.0573461
0.0391879, 0.14257, 0.00125313, 0.061537
0.0409961, 0.134986, 0.001266, 0.058629
0.039403, 0.138401, 0.00130296, 0.058584
0.0402792, 0.147282, 0.00127006, 0.0600071
0.039911, 0.14811, 0.00129104, 0.059715
0.039849, 0.167157, 0.00130892, 0.0609589
0.039921, 0.159293, 0.00138092, 0.0613611
0.0411849, 0.172571, 0.00135708, 0.0627601
0.0397711, 0.155087, 0.00123, 0.06214
0.0409181, 0.164235, 0.00149417, 0.0633819
0.040535, 0.152949, 0.00139713, 0.0641279
0.040689, 0.155488, 0.00142097, 0.0643091
0.0412402, 0.171048, 0.00137687, 0.0657201
0.04106, 0.16638, 0.00139618, 0.068218
0.0419798, 0.171184, 0.00142002, 0.0655601
0.0421381, 0.1669, 0.00151587, 0.066854
0.0427999, 0.177928, 0.00140905, 0.0672011
0.0425, 0.164569, 0.00139904, 0.06724
0.043025, 0.252858, 0.0014801, 0.0685248
0.041923, 0.174234, 0.00151396, 0.0686469
0.0426009, 0.170472, 0.00152683, 0.0697482
0.0416939, 0.164911, 0.00145102, 0.0693731
0.0435131, 0.169231, 0.0014739, 0.0697632
0.0439551, 0.23595, 0.00153112, 0.0745308
0.043972, 0.190808, 0.001513, 0.0738471
0.044034, 0.226437, 0.00137591, 0.0739501
0.0446169, 0.20543, 0.00144005, 0.0747221
0.044086, 0.189129, 0.00154114, 0.074306
0.0450981, 0.190123, 0.0015471, 0.075515
0.0541821, 0.215673, 0.00164604, 0.0765898
0.046685, 0.210676, 0.00160313, 0.0779669
0.0467989, 0.215691, 0.00168586, 0.0791922
0.0475969, 0.263037, 0.001652, 0.0783961
0.0481, 0.228302, 0.00165796, 0.079407
0.0459211, 0.231836, 0.00163198, 0.0800409
0.0476401, 0.238208, 0.00164413, 0.081584
0.045598, 0.236403, 0.00166702, 0.0814378
