  1.8999999999999999e+00,                      382,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
  2.0700000000000024e+01,                      382,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  2.7193867212748051e-319
  2.0800000000000026e+01,                      382,   0.0000000000000000e+00,   0.0000000000000000e+00,   8.0000000000000002e-02,   5.0000000000000000e-01,  -5.0000000000000000e-01,   5.0000000000000000e-01,  -5.0000000000000000e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  1.7462750252258859e-319
  2.0900000000000027e+01,                      382,  -5.7633168881463090e-05,  -1.9447191611200244e-04,   8.4941125464750064e-02,   5.0211341965169520e-01,  -4.9789075780314401e-01,   5.0098518958490368e-01,  -4.9899974640914041e-01,                      inf,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00
  2.1000000000000028e+01,                      382,  -3.3963155614184998e-04,  -1.1600687532937783e-03,   1.1864128719916874e-01,   5.0393744522341533e-01,  -4.9630553945927092e-01,   5.0118091609472593e-01,  -4.9854343055152889e-01,                      inf,  1.8064091383650324e-316,  1.8064209959405326e-316,  4.4268281867375690e-321,   4.0000000000000018e+00,   0.0000000000000000e+00,  1.8064217864455659e-316,  1.8064217864455659e-316,  3.1620201333839779e-322,  2.9643938750474793e-323,   0.0000000000000000e+00,   0.0000000000000000e+00,  1.8064241579606660e-316,  4.7430302000759668e-321,   4.1000000000000014e+00,  1.8064154624052992e-316,  3.1620201333839779e-322,  2.9643938750474793e-323,  1.8064273199807993e-316,  5.0592322134143646e-321,  3.1620201333839779e-322
  2.1100000000000030e+01,                      382,  -1.3294882637194365e-03,  -3.5442171077556231e-03,   1.9274995973346834e-01,   5.0287997184599542e-01,  -4.9766315052694432e-01,   5.0101989012863057e-01,  -4.9841969485481036e-01,                      inf,  1.6060690762490570e-316,  1.6054880550495477e-316,  1.6060690762490570e-316,  1.6054880550495477e-316,   0.0000000000000000e+00,  1.6060469421081233e-316,   0.0000000000000000e+00,  1.6060469421081233e-316,   0.0000000000000000e+00,  6.2497822001980164e-319,  1.6060690762490570e-316,  1.6054880550495477e-316,  1.6060690762490570e-316,  4.9406564584124654e-324,   0.0000000000000000e+00,  1.6060469421081233e-316,  2.5296161067071823e-321,  1.6054880550495477e-316,  2.1219957904712067e-314,  6.2482011901313244e-319
  2.1200000000000031e+01,                      382,  -2.9647952679078514e-03,  -7.1055809955336410e-03,   3.0895493885297914e-01,   5.0173859611981320e-01,  -4.9905208852197391e-01,   5.0024584786226767e-01,  -4.9895840087329463e-01,                      inf,  1.6060690762490570e-316,  1.6050635538466409e-316,  1.6060690762490570e-316,  6.9032663795610662e-310,  1.7816801646593863e-316,  1.6060469421081233e-316,   0.0000000000000000e+00,  1.6060469421081233e-316,  6.9032663795610662e-310,   3.7920928134081160e-03,  1.6060690762490570e-316,  1.6054880550495477e-316,   0.0000000000000000e+00,  -1.0766865685024095e-03,   0.0000000000000000e+00,  2.4555062598309953e-321,   7.2066620717261458e-04,  6.9032663795357700e-310,   9.9994949756302631e-01,  2.1393042464925975e-321
  2.1300000000000033e+01,                      382,  -4.7511267492802980e-03,  -1.1327266288183521e-02,   4.5503574508209688e-01,   4.9994621200021422e-01,  -5.0106781364017661e-01,   4.9793766616908186e-01,  -5.0104182644812445e-01,                      inf,  1.6060690762490570e-316,  1.6054880550495477e-316,  1.6060690762490570e-316,  1.6054880550495477e-316,  1.4853970539721300e-313,  1.6060469421081233e-316,  9.5489810593437254e-313,  1.6060469421081233e-316,  6.1537877937992897e-313,  3.7993648165191859e-321,  1.6060690762490570e-316,  1.6054880550495477e-316,  1.6045868793115332e-316,  6.9032663795357700e-310,  7.8513844265715076e-313,  1.6050398386956405e-316,  6.9032663795357700e-310,  1.6050635538466409e-316,  1.1883176429356118e-312,  3.6412638098499870e-321
  2.1400000000000034e+01,                      382,  -6.7211549958166323e-03,  -1.5251912625904642e-02,   6.1192425770742254e-01,   4.9771142512557337e-01,  -5.0336317499455241e-01,   4.9504175041670168e-01,  -5.0382786415912106e-01,                      inf,   0.0000000000000000e+00,  2.9643938750474793e-323,   0.0000000000000000e+00,  -1.0501352980563238e-03,   0.0000000000000000e+00,  4.9406564584124654e-324,  3.4584595208887258e-323,   0.0000000000000000e+00,   1.0249193431785375e-03,   1.6659725114535610e-05,   0.0000000000000000e+00,  4.4561912662136479e-313,   9.9995821273743857e-01,   0.0000000000000000e+00,  1.4821969375237396e-315,   1.6659725114535610e-05,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,  6.4734951246349328e-319
  2.1500000000000036e+01,                      382,  -8.8866608474941298e-03,  -1.8126979010593482e-02,   7.6376077830851397e-01,   4.9552381132563250e-01,  -5.0570618619270324e-01,   4.9297088932220118e-01,  -5.0566501553551235e-01,                      inf,   0.0000000000000000e+00,  6.9032694614710242e-310,   0.0000000000000000e+00,  2.4995405522085006e-316,  2.6086666100417818e-321,   0.0000000000000000e+00,  2.5408452307058622e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  3.9525251667299724e-322,  2.5408594597964624e-316,  2.2134140933687845e-321,   0.0000000000000000e+00,  2.5410728961554658e-316,  3.9525251667299724e-322,  2.1219957904712067e-314,  2.4995405522085006e-316,   0.0000000000000000e+00,  2.5408515547461289e-316,  2.6926577698347937e-321
