  4.0189999999999998e+01,                      284,   0.0000000000000000e+00,   2.6771104394228307e-01,   1.3315568245334244e+00,   9.4993387571647714e-01,   6.0264385504358486e-01,  -7.8557541880685033e-01,   9.8263071855821657e-02,  -1.0017990843485720e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.4521841430664062e+02,   2.0960916519165039e+01,   1.5958305358886719e+02,   2.2572763442993164e+01,   1.6907406616210938e+02,   7.1332473754882812e+01,   1.5519021606445312e+02,   7.1279624938964844e+01,   5.6772893765855770e-01,  -4.2596730408917338e-01,   5.3332279820986628e-01,  -4.2067383371320233e-01,   3.6339543642930039e-01,  -7.0706955895917645e-01,   3.7655862769915416e-01,  -7.5953296846255114e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0289999999999999e+01,                      284,   0.0000000000000000e+00,   1.8048344361666865e-01,   1.6718729887895212e+00,   9.5968547680799665e-01,   6.1706414600710635e-01,  -7.7571142792496151e-01,   9.9713815221808180e-02,  -8.6952719065950368e-02,  4.2227716249991419e-312,  3.9681321300240213e-312,  4.0105720458532081e-312,  4.0530119616823948e-312,  4.0954518775115816e-312,  4.1378917933407684e-312,  4.1803317091699551e-312,  4.2227716249991419e-312,  3.9469121721835378e-312,  3.9893520879386147e-312,  4.0317920037678015e-312,  4.0742319195969882e-312,   1.5788681030273438e+02,   4.5341938018798828e+01,   1.7231230163574219e+02,   4.6501087188720703e+01,   1.8232748413085938e+02,   9.5495841979980469e+01,   1.6836206054687500e+02,   9.5920639038085938e+01,   3.5763077300703117e-01,  -3.1822088075311683e-01,   3.2400325002566888e-01,  -3.2018934000603849e-01,   1.8539172605682097e-01,  -6.0789113777781267e-01,   1.9834857460855915e-01,  -6.5398566378739531e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0390000000000001e+01,                      284,   0.0000000000000000e+00,   9.9564218619167685e-02,   2.0290983998830856e+00,   9.7069805243519591e-01,   6.3837396845925420e-01,  -7.5986384230288195e-01,   9.7956321282103631e-02,  -7.4095726429210709e-02,  7.9574842179675767e-312,  7.9999241337967635e-312,  8.0423640496259502e-312,  8.0848039654551370e-312,  8.1272438812843237e-312,  8.1696837971135105e-312,  8.2121237129426973e-312,  8.2545636287718840e-312,  8.2970035446010708e-312,  8.0848039654551370e-312,  8.1272438812843237e-312,  8.1696837971135105e-312,   1.7325064086914062e+02,   7.8554527282714844e+01,   1.8772291564941406e+02,   7.9309333801269531e+01,   1.9792134094238281e+02,   1.2849726867675781e+02,   1.8384898376464844e+02,   1.2935571289062500e+02,   2.1469221775066671e-01,  -1.9401624172439824e-01,   1.8015675885558835e-01,  -2.0460953941231708e-01,   7.7347918182226749e-02,  -4.9666109904148925e-01,   9.2334588131734563e-02,  -5.3530481575987210e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0490000000000002e+01,                      284,   0.0000000000000000e+00,   2.5786863645112811e-02,   2.3979142467697052e+00,   9.8275726166813571e-01,   6.6191032158687457e-01,  -7.3963508892393137e-01,   1.0000847960877836e-01,  -6.9375539028589450e-02,  7.9362642600529833e-312,  7.9787041758821701e-312,  8.0211440917113568e-312,  8.0635840075405436e-312,  8.1060239233697304e-312,  8.1484638391989171e-312,  8.1909037550281039e-312,  8.2333436708572906e-312,  8.2757835866864774e-312,  8.3182235025156642e-312,  8.3606634183448509e-312,  8.4031033341740377e-312,   1.7938351440429688e+02,   1.1438523101806641e+02,   1.9417341613769531e+02,   1.1488076019287109e+02,   2.0452551269531250e+02,   1.6500903320312500e+02,   1.9006932067871094e+02,   1.6622335815429688e+02,   2.0277793226640028e-01,   1.5124321295147070e-02,   1.6476570994143458e-01,  -5.2354513409085257e-03,   9.5868300148993058e-02,  -3.0785511340982907e-01,   1.1495602954300921e-01,  -3.3924400519737219e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0590000000000003e+01,                      284,   0.0000000000000000e+00,  -4.0904840864828353e-02,   2.7717746978124236e+00,   9.9358772092535752e-01,   6.8268757168707195e-01,  -7.2157233478915117e-01,   9.5629719021259552e-02,  -6.4233962751607643e-02,  2.2132416104856666e-311,  2.2174856020745141e-311,  2.2896334589841316e-311,  2.2938774505670503e-311,  2.2981214421499689e-311,  2.1071418209186285e-311,  2.1113858125015472e-311,  2.1156298040844659e-311,  2.1198737956673846e-311,  2.2514375347378635e-311,  2.2556815263207822e-311,  2.2599255179037009e-311,   1.9000199890136719e+02,   1.4427799987792969e+02,   2.0514999389648438e+02,   1.4466314697265625e+02,   2.1540693664550781e+02,   1.9632292175292969e+02,   2.0051208496093750e+02,   1.9776390075683594e+02,   1.8050312786738232e-01,   1.9465824504180773e-01,   1.4142612748582906e-01,   1.6967949343032274e-01,   9.5529558794027025e-02,  -1.3333274326947731e-01,   1.1609936323466741e-01,  -1.6252408300633192e-01,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0689999999999998e+01,                      284,   0.0000000000000000e+00,  -1.0145264719991334e-01,   3.1449939373377283e+00,   1.0017254995292308e+00,   7.0002878666541379e-01,  -7.0645017975704394e-01,   8.5873524454510228e-02,  -5.9275451568684315e-02,  3.3284585966398770e-316,  5.6916362400911602e-321,  2.3715151000379834e-322,  3.3285052364368444e-316,  3.3283068196734745e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  2.9472596784497048e-316,  3.0879102865077909e-321,  3.3282870570476409e-316,  3.3284886358311441e-316,   0.0000000000000000e+00,   2.0362564086914062e+02,   1.6759872436523438e+02,   2.1918447875976562e+02,   1.6804360961914062e+02,   2.2912165832519531e+02,   2.2178073120117188e+02,   2.1372341918945312e+02,   2.2329588317871094e+02,   1.5033145781967505e-01,   2.8232056185646570e-01,   1.1194116130820930e-01,   2.5254927862829391e-01,   9.3392749893268956e-02,  -4.4610480804379904e-02,   1.1419944136730464e-01,  -7.1568217163928693e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0789999999999999e+01,                      284,   0.0000000000000000e+00,  -1.5721249148596297e-01,   3.5133833655256685e+00,   1.0053092880936796e+00,   7.1259448070534193e-01,  -6.9491341790799444e-01,   7.9849281255776894e-02,  -5.4115986201522977e-02,  2.2896334589841316e-311,  2.2938774505670503e-311,  2.4127092148887732e-311,  2.4169532064716919e-311,  2.2196075979129097e-311,  2.2238515894488921e-311,  2.2280955810318108e-311,  2.2323395726147295e-311,  2.3723912948194256e-311,  2.3766352864339645e-311,  2.3808792780168831e-311,  2.3851232695998018e-311,   2.1377192687988281e+02,   1.8437345886230469e+02,   2.2989372253417969e+02,   1.8484317016601562e+02,   2.3997033691406250e+02,   2.4111347961425781e+02,   2.2394319152832031e+02,   2.4277601623535156e+02,   1.2830007984592839e-01,   3.6597645884535268e-01,   9.1242688259313809e-02,   3.2789476608823520e-01,   1.0896000613621482e-01,   3.9643775366812406e-02,   1.2903000317348301e-01,   1.8299517898299200e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0890000000000001e+01,                      284,   0.0000000000000000e+00,  -2.0872123242198315e-01,   3.8736444126803353e+00,   1.0030349875598754e+00,   7.2180796638030886e-01,  -6.8624700209702927e-01,   7.9037021448294748e-02,  -4.2561262002668104e-02,  3.3401177553766971e-316,  9.2489088901481353e-321,  2.3715151000379834e-322,  3.3401193363867637e-316,  3.3401153838615970e-316,   0.0000000000000000e+00,   0.0000000000000000e+00,  9.4860604001519336e-321,  2.3715151000379834e-322,  3.3402070824454652e-316,  3.3395082759959873e-316,  3.3395130190261874e-316,   2.2407102966308594e+02,   1.9720764160156250e+02,   2.4083306884765625e+02,   1.9743052673339844e+02,   2.5204493713378906e+02,   2.5632897949218750e+02,   2.3535585021972656e+02,   2.5843103027343750e+02,   8.4110287298528874e-02,   3.8412371568409753e-01,   4.8815920504608812e-02,   3.4314263183946991e-01,   8.9666721712688968e-02,   7.1842687751768608e-02,   1.0707444914328335e-01,   5.1413365996552329e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.0990000000000002e+01,                      284,   0.0000000000000000e+00,  -2.5482308504732520e-01,   4.2234077024797045e+00,   9.9670286343591741e-01,   7.2598557044029854e-01,  -6.8234051978989474e-01,   8.1481539613093082e-02,  -2.6779194676458788e-02,  8.8275024925103712e-312,  8.8699424082950920e-312,  8.9123823241242788e-312,  8.7001827450376329e-312,  8.7426226608075317e-312,  8.7850625766367185e-312,  8.9548222399238216e-312,  8.9972621557826523e-312,  8.8275024925153118e-312,  8.8699424082950920e-312,  8.9123823241242788e-312,  8.7001827450376329e-312,   2.3447991943359375e+02,   2.0266598510742188e+02,   2.5195167541503906e+02,   2.0246006774902344e+02,   2.6508581542968750e+02,   2.6400708007812500e+02,   2.4771765136718750e+02,   2.6674850463867188e+02,   1.2260092434416947e-02,   3.9903697996808773e-01,  -2.0838082960523252e-02,   3.5199162107639381e-01,   5.4362078881410980e-02,   1.0042811223183890e-01,   6.8237675376963125e-02,   8.4912952907643557e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
  4.1090000000000003e+01,                      284,   0.0000000000000000e+00,  -2.9328400567585666e-01,   4.5613756718896958e+00,   9.8749901260820128e-01,   7.2377723237991742e-01,  -6.8465271759548163e-01,   8.4979641107438442e-02,  -1.3252727068632626e-02,   0.0000000000000000e+00,  1.4821969375237396e-319,  2.3715151000379834e-322,  3.3523879745042936e-316,  3.3523603068281265e-316,  3.3523816504640268e-316,  3.3523911365244270e-316,  1.4845684526237776e-319,  2.3715151000379834e-322,  3.3523903460193936e-316,  3.3523911365244270e-316,   0.0000000000000000e+00,   2.4172657775878906e+02,   1.9783023071289062e+02,   2.6002636718750000e+02,   1.9723342895507812e+02,   2.7528750610351562e+02,   2.6158178710937500e+02,   2.5717141723632812e+02,   2.6495504760742188e+02,  -4.3833147223097058e-02,   3.2991792353294613e-01,  -7.5382622223287399e-02,   2.8170320349278200e-01,   2.7741664678046618e-02,   5.5854603238969958e-02,   3.8116935844527688e-02,   4.0660821832886995e-02,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   0.0000000000000000e+00,   3.9629717865661651e-01,   3.6378011881502907e-02,   3.6009182761692582e-01,   1.0128040414789843e+00,   9.4228627534662379e-01,   5.9112776428918801e-01,  -7.9350857791651397e-01,   9.1438967554845943e-02,  -1.1203132718928820e-01,  -4.4294561118548187e-01,  -3.8191784004496326e-01,   1.2359115712145996e-01,   8.6556266501497192e-01,   3.2421043650459835e-02,  -4.8935566179577750e-01,  -1.0139660434708221e-01,   4.6089025878906199e+02,   0.0000000000000000e+00,   3.4346205890250701e+02,   0.0000000000000000e+00,   5.2950543212890602e+02,   2.0116055415954199e+02,   0.0000000000000000e+00,   0.0000000000000000e+00,   1.0000000000000000e+00
